generation,loss_actor_avg,loss_actor_min,loss_actor_max,loss_critic_avg,loss_critic_min,loss_critic_max,loss_diffusion_avg,loss_diffusion_min,loss_diffusion_max,loss_dispersive_avg,loss_dispersive_min,loss_dispersive_max,adv_weight_std_avg,adv_weight_std_min,adv_weight_std_max,raw_adv_mean_avg,raw_adv_mean_min,raw_adv_mean_max,raw_adv_pos_frac_avg,raw_adv_pos_frac_min,raw_adv_pos_frac_max,actor_grad_norm_avg,actor_grad_norm_min,actor_grad_norm_max,critic_grad_norm_avg,critic_grad_norm_min,critic_grad_norm_max,approx_kl_avg,approx_kl_min,approx_kl_max,actor_skips_avg,actor_skips_min,actor_skips_max,clipfrac_avg,clipfrac_min,clipfrac_max,actor_early_stops_avg,actor_early_stops_min,actor_early_stops_max,collisions_avg,collisions_min,collisions_max,reward_avg,reward_min,reward_max,avg_speed_avg,avg_speed_min,avg_speed_max,dist_per_collision_avg,dist_per_collision_min,dist_per_collision_max,laps_per_collision_avg,laps_per_collision_min,laps_per_collision_max,speed_ratio_avg,speed_ratio_min,speed_ratio_max,progress_score_avg,progress_score_min,progress_score_max,action_velocity_mean_avg,action_velocity_mean_min,action_velocity_mean_max,action_velocity_min_avg,action_velocity_min_min,action_velocity_min_max,action_steer_abs_mean_avg,action_steer_abs_mean_min,action_steer_abs_mean_max,focus_map,map_type,difficulty,raceline_length,map_dpc_ema,progress_per_step,checkpoint_per_step,wall_col_per_step,agent_col_per_step,lap_per_step,steer_rate_per_step,steer_abs_per_step,speed_bonus_per_step
43,-0.045720139576587826,-0.14040404558181763,0.01924804225564003,0.08008945127949119,0.02945150062441826,0.14261797070503235,0.15851562190800905,0.05196991562843323,0.803075909614563,-1.0953917428851128,-1.0985970497131348,-1.0898178815841675,0.09123240830376744,0.0,0.24659454822540283,0.7245484665036201,0.4774682819843292,1.018143892288208,0.839354082942009,0.7727842926979065,0.9166666865348816,29.683056324720383,7.346747875213623,102.8354263305664,1.2183511164039373,0.22050818800926208,2.744138240814209,0.07343028928153217,0.0,0.22644652426242828,0.0,0.0,0.0,0.09271657397039235,0.0,0.23333333432674408,0.0,0.0,0.0,1.0,1.0,1.0,0.09899983408897667,0.09899983408897667,0.09899983408897667,7.07149338722229,5.853816032409668,7.741274833679199,316.49554443359375,316.49554443359375,316.49554443359375,0.8031119704246521,0.8031119704246521,0.8031119704246521,0.9186071157455444,0.9186071157455444,0.9186071157455444,0.7377443707725106,0.7377443707725106,0.7377443707725106,7.987905979156494,7.987905979156494,7.987905979156494,4.48654842376709,4.48654842376709,4.48654842376709,0.05583295598626137,0.05583295598626137,0.05583295598626137,MoscowRaceway,real,0.7665720022450786,439.167547923801,257.64324074512433,0.08647153986166825,0.00303030303030303,-0.0021645021645021645,-0.00303030303030303,0.0,-0.009921578293690428,0.0,0.0246143746855011
44,-0.04157781833782792,-0.23239804804325104,0.4126581847667694,0.09498398247524165,0.0020750374533236027,0.35378164052963257,0.09224954294040799,0.033364616334438324,0.1650669425725937,-1.096143789589405,-1.0985639095306396,-1.0914790630340576,0.07240586611442268,0.0,0.13584065437316895,-0.28293087147176266,-2.2486677169799805,0.6363479495048523,0.7926421016454697,0.6582017540931702,0.9166666865348816,38.78273739665747,1.204445719718933,202.07350158691406,0.6931749554350972,0.16811881959438324,1.56986403465271,0.05593679359299131,0.0,0.10151228308677673,0.0,0.0,0.0,0.08081062836572528,0.0,0.18333333730697632,0.0,0.0,0.0,1.0,1.0,1.0,0.05500900626744104,0.05500900626744104,0.05500900626744104,5.396712064743042,5.126421928405762,5.627981185913086,245.80355834960938,245.80355834960938,245.80355834960938,0.692171037197113,0.692171037197113,0.692171037197113,0.7354366183280945,0.7354366183280945,0.7354366183280945,0.5090479269008945,0.5090479269008945,0.5090479269008945,6.3041768074035645,6.3041768074035645,6.3041768074035645,4.141992568969727,4.141992568969727,4.141992568969727,0.06690333783626556,0.06690333783626556,0.06690333783626556,MoscowRaceway,real,1.4746221675895952,390.76693497835777,254.24684260580094,0.07462316801659762,0.0025974025974025974,-0.029220779220779213,-0.00021645021645021645,0.0,-0.007105117628262165,0.0,0.014330782718932558
45,-0.04973820107989013,-0.24142543971538544,0.24849578738212585,0.059908380382694304,0.00044871203135699034,0.15651246905326843,0.08398286649025977,0.026877112686634064,0.11711627244949341,-1.09664735943079,-1.0984700918197632,-1.0928921699523926,0.05947866931091994,0.0,0.1109621673822403,-0.29136230424046516,-1.753832459449768,0.6496941447257996,0.8208010494709015,0.6510421633720398,1.0,23.99953430891037,3.094223976135254,99.74418640136719,1.1770419145468622,0.04804891720414162,4.374668598175049,0.047172378515824676,0.0,0.08893425762653351,0.0,0.0,0.0,0.0797119913622737,0.0,0.13333334028720856,0.0,0.0,0.0,4.0,4.0,4.0,0.07727598828602067,0.07727598828602067,0.07727598828602067,6.062957763671875,5.155697822570801,7.068087577819824,67.9486312866211,67.9486312866211,67.9486312866211,0.18866074085235596,0.18866074085235596,0.18866074085235596,0.797764003276825,0.797764003276825,0.797764003276825,0.15050674788354712,0.15050674788354712,0.15050674788354712,7.106767654418945,7.106767654418945,7.106767654418945,4.383211135864258,4.383211135864258,4.383211135864258,0.06630445271730423,0.06630445271730423,0.06630445271730423,MoscowRaceway,real,1.5624239684105201,334.33199339910186,198.40077020692368,0.08142536795864001,0.0036796536796536794,-0.019480519480519484,-0.0010822510822510823,0.0,-0.007046728086097411,0.0,0.019780465296595
46,0.04205591164645739,-0.1351553350687027,0.26219403743743896,0.053198507375782356,0.001982707530260086,0.16071544587612152,0.07209327060263604,0.017502015456557274,0.1329309344291687,-1.0939353853464127,-1.0985063314437866,-1.081365704536438,0.0660904953838326,0.0,0.1471574902534485,0.6520576924085617,0.12972867488861084,1.0925228595733643,0.7897134870290756,0.6809887886047363,0.867188036441803,32.754713118076324,4.623435020446777,115.581787109375,1.259727181866765,0.2624528110027313,1.9377027750015259,0.0532180943118874,0.0,0.12627919018268585,0.0,0.0,0.0,0.09051113645546138,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.10348192670719211,0.10348192670719211,0.10348192670719211,6.068105220794678,5.713190078735352,6.41593074798584,275.04559326171875,275.04559326171875,275.04559326171875,0.8172029256820679,0.8172029256820679,0.8172029256820679,0.8309335112571716,0.8309335112571716,0.8309335112571716,0.6790412964466341,0.6790412964466341,0.6790412964466341,6.721564769744873,6.721564769744873,6.721564769744873,4.261116027832031,4.261116027832031,4.261116027832031,0.052896648645401,0.052896648645401,0.052896648645401,MoscowRaceway,real,1.5609989464187626,375.78393849094454,221.5836450620949,0.08815683786146826,0.0036796536796536794,0.0,0.0,0.0,-0.0068591150435018365,0.0,0.018504550209572108
47,0.04220232355874032,-0.3272528052330017,0.27252092957496643,0.12912265385966748,0.03007117472589016,0.3056795597076416,0.07859726180322468,0.02931557223200798,0.2052432894706726,-1.0951805859804153,-1.0979944467544556,-1.0938262939453125,0.056246504303999245,0.0,0.10427816957235336,0.40033289790153503,0.17877745628356934,0.7612000107765198,0.7967118918895721,0.7207024097442627,0.8782554864883423,35.948719561100006,11.352992057800293,81.35911560058594,8.131827224045992,0.6310811638832092,16.475492477416992,0.05153377557871863,0.0,0.11191004514694214,0.0,0.0,0.0,0.08131517935544252,0.0,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0,0.09065402621181112,0.09065402621181112,0.09065402621181112,5.3723671436309814,5.1441497802734375,5.6245880126953125,249.34030151367188,249.34030151367188,249.34030151367188,0.7210301160812378,0.7210301160812378,0.7210301160812378,0.7360901832580566,0.7360901832580566,0.7360901832580566,0.5307431902808162,0.5307431902808162,0.5307431902808162,6.072099208831787,6.072099208831787,6.072099208831787,4.362728595733643,4.362728595733643,4.362728595733643,0.050932519137859344,0.050932519137859344,0.050932519137859344,MoscowRaceway,real,1.4746221675895952,390.76693497835777,230.06387062590747,0.07859845637705329,0.0036796536796536794,0.0,0.0,0.0,-0.006870995732870967,0.0,0.015246911887975096
48,0.054793437011539936,-0.10986071079969406,0.3325822055339813,0.10311829354031943,0.004520213697105646,0.2067868709564209,0.09241561312228441,0.0427527129650116,0.14751176536083221,-1.0958127453923225,-1.0983861684799194,-1.0923494100570679,0.040465047233738005,0.0,0.06861208379268646,0.3675354355946183,0.005797449499368668,0.6020255088806152,0.6925453841686249,0.5833333730697632,0.7747383713722229,30.87678897380829,8.396201133728027,80.78126525878906,2.4985898546874523,0.7930372357368469,5.964676856994629,0.0340245725819841,0.0,0.05136751011013985,0.0,0.0,0.0,0.06618657265789807,0.0,0.13333334028720856,0.0,0.0,0.0,0.0,0.0,0.0,0.09046849612804206,0.09046849612804206,0.09046849612804206,6.174502849578857,5.328150272369385,7.237910270690918,269.0556640625,269.0556640625,269.0556640625,0.7190042734146118,0.7190042734146118,0.7190042734146118,0.8041063547134399,0.8041063547134399,0.8041063547134399,0.578155905318809,0.578155905318809,0.578155905318809,6.691055774688721,6.691055774688721,6.691055774688721,4.252514362335205,4.252514362335205,4.252514362335205,0.06588741391897202,0.06588741391897202,0.06588741391897202,MoscowRaceway,real,1.2687642524396212,433.5325101410255,241.92183785256356,0.07787616428187366,0.003463203463203463,0.0,-0.0004329004329004329,0.0,-0.007446013707103137,0.0,0.0170080425229683
49,nan,nan,nan,0.09968934394419193,0.018919669091701508,0.3062971234321594,0.10250962432473898,0.07876192778348923,0.1322486251592636,-1.0954164415597916,-1.0967012643814087,-1.0936498641967773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Hockenheim,real,0.7665720022450786,439.167547923801,167.05518374580421,0.07781674896656667,0.0034188034188034184,-0.001899335232668566,0.0,0.0,-0.008513275404431543,0.0,0.021712146293268588
50,nan,nan,nan,0.06473733868915588,0.011330800130963326,0.13458651304244995,0.1084415353834629,0.08872528374195099,0.1316581666469574,-1.0961728021502495,-1.0973984003067017,-1.093898892402649,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Hockenheim,real,0.7665720022450786,439.167547923801,148.51373953606654,0.07377904794596755,0.0032288698955365617,-0.006647673314339981,-0.001329534662867996,0.0,-0.009253255074803086,0.0,0.018734797905430985
51,nan,nan,nan,0.10020316811278462,0.04146493226289749,0.23968136310577393,0.09658121038228273,0.07369668781757355,0.1264391541481018,-1.0965082868933678,-1.0982208251953125,-1.0947788953781128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Hockenheim,real,1.5609989464187626,375.78393849094454,200.6709581949176,0.08515425638298563,0.0034188034188034184,0.0,0.0,0.0,-0.008474241940044605,0.0,0.019917125576962902
52,nan,nan,nan,0.09051722870208323,0.05370526388287544,0.1331651508808136,0.08344989898614585,0.05888722836971283,0.12416642159223557,-1.0944651141762733,-1.0979163646697998,-1.090582251548767,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Hockenheim,real,1.2318540542356802,350.84915510365585,233.78191577316366,0.0878592108718661,0.0028490028490028487,0.0,0.0,0.0,-0.007594843858327616,0.0,0.018004555610704086
53,-0.0024656865280121565,-0.1626099944114685,0.13218338787555695,0.0816674530506134,0.023627018555998802,0.1553255319595337,0.109081971924752,0.0900263711810112,0.12598749995231628,-1.0955511555075645,-1.0976110696792603,-1.0924789905548096,0.03474452416412532,0.0,0.0495540089905262,-0.13522596284747124,-0.6671424508094788,0.4976867735385895,0.7154024541378021,0.7001520395278931,0.7298175692558289,43.92692840099335,12.046027183532715,128.00096130371094,0.8873298028483987,0.227739617228508,2.949018716812134,0.026606830535456538,0.0,0.036944057792425156,0.0,0.0,0.0,0.05814633285626769,0.0,0.07304693758487701,0.0,0.0,0.0,3.0,3.0,3.0,0.09527250331165431,0.09527250331165431,0.09527250331165431,6.853895425796509,6.126428604125977,8.014017105102539,116.88669840494792,116.88669840494792,116.88669840494792,0.28840823968251544,0.28840823968251544,0.28840823968251544,0.884334921836853,0.884334921836853,0.884334921836853,0.25504947809674167,0.25504947809674167,0.25504947809674167,7.84727668762207,7.84727668762207,7.84727668762207,3.8844048976898193,3.8844048976898193,3.8844048976898193,0.056210584938526154,0.056210584938526154,0.056210584938526154,Hockenheim,real,1.2687642524396212,433.5325101410255,198.7856258379812,0.08178616436764853,0.0036087369420702746,-0.004748338081671416,0.0,0.0,-0.009314227456550658,0.0,0.023940167540157438
54,-0.028386887861415744,-0.13882634043693542,0.13070641458034515,0.06706751213641837,0.015311392955482006,0.13884039223194122,0.10404066508635879,0.07991676777601242,0.1350751519203186,-1.0962523743510246,-1.0973910093307495,-1.0943822860717773,0.031059178640134633,0.0,0.050304606556892395,0.3043168634176254,-0.25694140791893005,0.7012287974357605,0.7193131744861603,0.6868493556976318,0.7753905057907104,25.417659878730774,11.4224853515625,86.66719055175781,1.727794909849763,0.3007550537586212,5.741203784942627,0.024327277671545744,0.0,0.0358048640191555,0.0,0.0,0.0,0.05298860487528145,0.0,0.0709284171462059,0.0,0.0,0.0,1.0,1.0,1.0,0.09487465906729921,0.09487465906729921,0.09487465906729921,6.625899791717529,5.7414445877075195,7.464696884155273,341.4805908203125,341.4805908203125,341.4805908203125,0.8801367282867432,0.8801367282867432,0.8801367282867432,0.8592342138290405,0.8592342138290405,0.8592342138290405,0.7562435897915236,0.7562435897915236,0.7562435897915236,7.5683417320251465,7.5683417320251465,7.5683417320251465,4.2179460525512695,4.2179460525512695,4.2179460525512695,0.0615835078060627,0.0615835078060627,0.0615835078060627,Hockenheim,real,0.7665720022450786,439.167547923801,241.77977917478987,0.08317872318771,0.0030389363722697054,-0.003798670465337132,0.0,0.0,-0.009360579492529567,0.0,0.02181624946518605
55,-0.03604691615328193,-0.1747775673866272,0.18927422165870667,0.05124016851186752,0.012962952256202698,0.15709935128688812,0.09882433013990521,0.08170051872730255,0.13349100947380066,-1.096037819981575,-1.0968097448349,-1.094176173210144,0.057276291656307876,0.0,0.09636425971984863,0.148741964250803,-0.5806763768196106,0.6123838424682617,0.6375316083431244,0.5540333986282349,0.6940100789070129,29.894676983356476,5.433952331542969,159.16873168945312,0.9876170288771391,0.20270363986492157,3.653366804122925,0.05056589306332171,0.0,0.10561151057481766,0.0,0.0,0.0,0.07479755254462361,0.0,0.11841709911823273,0.0,0.0,0.0,1.0,1.0,1.0,0.08997960712709446,0.08997960712709446,0.08997960712709446,5.9804898500442505,5.561925411224365,6.2207841873168945,312.7606201171875,312.7606201171875,312.7606201171875,0.8585851192474365,0.8585851192474365,0.8585851192474365,0.7956274151802063,0.7956274151802063,0.7956274151802063,0.6831138591390271,0.6831138591390271,0.6831138591390271,6.924718856811523,6.924718856811523,6.924718856811523,4.321496486663818,4.321496486663818,4.321496486663818,0.05217387154698372,0.05217387154698372,0.05217387154698372,Hockenheim,real,1.2318540542356802,350.84915510365585,263.2426644700408,0.08187685298350582,0.0034188034188034184,-0.006647673314339981,-0.0001899335232668566,0.0,-0.007649120643154745,0.0,0.019170678205546483
56,-0.02506620410713367,-0.05333710461854935,0.011894258670508862,0.04587047011591494,0.019382081925868988,0.10926265269517899,0.09048514440655708,0.07103550434112549,0.11205824464559555,-1.0963409841060638,-1.0972896814346313,-1.0942420959472656,0.04648589843418449,0.0,0.07674895226955414,-0.03868983488064259,-0.1268046349287033,0.0028679315000772476,0.5960252434015274,0.5208330154418945,0.6874993443489075,37.86526829004288,12.460065841674805,133.1142578125,0.7861942443996668,0.14981110394001007,2.033529758453369,0.03781260328833014,0.0,0.056518614292144775,0.0,0.0,0.0,0.06683864630758762,0.0,0.08750012516975403,0.0,0.0,0.0,1.0,1.0,1.0,0.08726753858004133,0.08726753858004133,0.08726753858004133,6.1133633852005005,5.847316265106201,6.5186381340026855,318.30621337890625,318.30621337890625,318.30621337890625,0.7799255847930908,0.7799255847930908,0.7799255847930908,0.8127700686454773,0.8127700686454773,0.8127700686454773,0.6339001710906444,0.6339001710906444,0.6339001710906444,6.935935974121094,6.935935974121094,6.935935974121094,3.863184928894043,3.863184928894043,3.863184928894043,0.05466737970709801,0.05466737970709801,0.05466737970709801,Hockenheim,real,1.300070638487177,454.05107321300136,279.9298487110091,0.07427758655790437,0.002849002849002849,-0.000949667616334283,-0.0001899335232668566,0.0,-0.008065511392392326,0.0,0.019346061705127534
57,-0.009989821701310575,-0.34247177839279175,0.20578306913375854,0.07937289425171912,0.04200943931937218,0.10518460720777512,0.09093318972736597,0.07283103466033936,0.11940345913171768,-1.0961605906486511,-1.0983381271362305,-1.092596411705017,0.04605164483655244,0.0,0.0848025307059288,0.22299799881875515,-0.12401336431503296,0.7684917449951172,0.5619063675403595,0.4520551860332489,0.7597634196281433,42.67897939682007,16.447370529174805,110.61835479736328,2.1727475468069315,0.4049016833305359,4.881502628326416,0.03895044035743922,0.0,0.08347412198781967,0.0,0.0,0.0,0.06701263482682407,0.0,0.1114155501127243,0.0,0.0,0.0,0.0,0.0,0.0,0.09070972195281116,0.09070972195281116,0.09070972195281116,6.217524170875549,5.778987407684326,6.8853912353515625,321.48211669921875,321.48211669921875,321.48211669921875,0.7894744873046875,0.7894744873046875,0.7894744873046875,0.8212913870811462,0.8212913870811462,0.8212913870811462,0.6483885967436436,0.6483885967436436,0.6483885967436436,6.948482036590576,6.948482036590576,6.948482036590576,4.115886688232422,4.115886688232422,4.115886688232422,0.04964074864983559,0.04964074864983559,0.04964074864983559,Hockenheim,real,1.2687642524396212,433.5325101410255,292.5654413192559,0.07470532786172028,0.0030389363722697054,0.0,0.0,0.0,-0.0073116444228155065,0.0,0.020277102141636635
58,0.01648624218069017,-0.1445743888616562,0.238301083445549,0.08847214793786407,0.028096646070480347,0.18984827399253845,0.09029870945960283,0.06637141108512878,0.12193671613931656,-1.0954047217965126,-1.0971187353134155,-1.0932077169418335,0.04867888556327671,0.0,0.10412158817052841,0.05767510365694761,-0.7650629878044128,0.6250548958778381,0.6011129766702652,0.30289173126220703,0.7239583730697632,42.915844321250916,10.662070274353027,146.8709716796875,1.9230737145990133,0.4684286415576935,3.814875364303589,0.0384114314801991,0.0,0.07526572793722153,0.0,0.0,0.0,0.06697079469449818,0.0,0.09466163069009781,0.0,0.0,0.0,0.0,0.0,0.0,0.09153641779847799,0.09153641779847799,0.09153641779847799,6.186391711235046,5.679466247558594,6.7121357917785645,321.09222412109375,321.09222412109375,321.09222412109375,0.8587307929992676,0.8587307929992676,0.8587307929992676,0.8317744135856628,0.8317744135856628,0.8317744135856628,0.714270301774917,0.714270301774917,0.714270301774917,6.947943210601807,6.947943210601807,6.947943210601807,4.44129753112793,4.44129753112793,4.44129753112793,0.04877408966422081,0.04877408966422081,0.04877408966422081,Hockenheim,real,1.3265856448292062,446.2014503219724,301.28889303946755,0.08202113469719616,0.0032288698955365617,-0.006647673314339981,-0.0001899335232668566,0.0,-0.007507133966440946,0.0,0.02063115400979301
59,-0.022399719659006223,-0.17284491658210754,0.1297985315322876,0.040167359984479845,0.02322313003242016,0.0797858014702797,0.09147929772734642,0.06390316039323807,0.11447926610708237,-1.0959339141845703,-1.0968728065490723,-1.0945656299591064,0.062521644635126,0.0,0.09330704808235168,0.033570762374438345,-0.35254910588264465,0.4426140785217285,0.6307641863822937,0.5794264674186707,0.7662763595581055,37.741618394851685,13.452600479125977,65.43208312988281,0.7618823330849409,0.49669861793518066,1.2301045656204224,0.05023612384684384,0.0,0.07602403312921524,0.0,0.0,0.0,0.07537099393084645,0.0,0.09440121054649353,0.0,0.0,0.0,1.0,1.0,1.0,0.09048555317598474,0.09048555317598474,0.09048555317598474,5.993166089057922,5.520998001098633,6.299170970916748,313.52264404296875,313.52264404296875,313.52264404296875,0.7995428442955017,0.7995428442955017,0.7995428442955017,0.7966920733451843,0.7966920733451843,0.7966920733451843,0.6369894463500891,0.6369894463500891,0.6369894463500891,6.934345245361328,6.934345245361328,6.934345245361328,3.9722580909729004,3.9722580909729004,3.9722580909729004,0.047633375972509384,0.047633375972509384,0.047633375972509384,Hockenheim,real,1.1289627462586858,464.65523539642516,305.135109812218,0.07632619013382395,0.0032288698955365617,-0.001899335232668566,0.0,0.0,-0.0070262123306139524,0.0,0.019856040709906476
60,-0.007237557088956237,-0.2550458014011383,0.1160544753074646,0.043655885790940374,0.008949747309088707,0.08728636056184769,0.08153617801144719,0.055610883980989456,0.10695938766002655,-1.0957681834697723,-1.0974187850952148,-1.093273639678955,0.060383003670722246,0.0,0.11003531515598297,0.2581771806580946,-0.04457322880625725,1.0010594129562378,0.6357059180736542,0.48097407817840576,0.77408766746521,38.965144872665405,16.365833282470703,105.93903350830078,0.8598541766405106,0.42268815636634827,1.3610161542892456,0.051375963259488344,0.0,0.09942543506622314,0.0,0.0,0.0,0.07524289982393384,0.0,0.11293758451938629,0.0,0.0,0.0,1.0,1.0,1.0,0.09987599172697673,0.09987599172697673,0.09987599172697673,5.944704294204712,5.446219444274902,6.446352958679199,313.22589111328125,313.22589111328125,313.22589111328125,0.9088547825813293,0.9088547825813293,0.9088547825813293,0.8287479877471924,0.8287479877471924,0.8287479877471924,0.7532115722186887,0.7532115722186887,0.7532115722186887,6.806813716888428,6.806813716888428,6.806813716888428,4.085423946380615,4.085423946380615,4.085423946380615,0.05524282157421112,0.05524282157421112,0.05524282157421112,Hockenheim,real,1.4746221675895952,390.76693497835777,307.73248462205265,0.08605897182535481,0.0034188034188034184,-0.001899335232668566,0.0,0.0,-0.006646933809191634,0.0,0.018944485524678815
61,-0.03890483267605305,-0.45990779995918274,0.35177773237228394,0.07109846675302833,0.02348410151898861,0.11055102944374084,0.08512687589973211,0.06543703377246857,0.1128791943192482,-1.0965021178126335,-1.0972504615783691,-1.0955355167388916,0.04641054477542639,0.0,0.07377627491950989,0.6728927008807659,-0.03554590046405792,1.4526032209396362,0.7743842303752899,0.6165371537208557,0.8463534116744995,38.37023288011551,12.501912117004395,82.3958740234375,3.023501981049776,0.517130434513092,7.568081855773926,0.0382809869479388,0.0,0.0585249587893486,0.0,0.0,0.0,0.06906624510884285,0.0,0.08763035386800766,0.0,0.0,0.0,0.0,0.0,0.0,0.10601091917515239,0.10601091917515239,0.10601091917515239,6.348087549209595,5.8252105712890625,6.743038654327393,330.75518798828125,330.75518798828125,330.75518798828125,0.9129590392112732,0.9129590392112732,0.9129590392112732,0.8415548205375671,0.8415548205375671,0.8415548205375671,0.7683050804015927,0.7683050804015927,0.7683050804015927,7.019895553588867,7.019895553588867,7.019895553588867,4.256504058837891,4.256504058837891,4.256504058837891,0.043629392981529236,0.043629392981529236,0.043629392981529236,Hockenheim,real,1.2318540542356802,350.84915510365585,314.85195381123486,0.08725720623523875,0.0030389363722697054,0.0,0.0,0.0,-0.006552657867089302,0.0,0.022267434434733332
62,-0.016340074595063925,-0.18960104882717133,0.06789623945951462,0.10022617573849857,0.04583218693733215,0.18219256401062012,0.09412518050521612,0.06276458501815796,0.12223082035779953,-1.096772015094757,-1.0982232093811035,-1.0944088697433472,0.0495161097496748,0.0,0.08060621470212936,0.12132973968982697,-0.11392541229724884,0.7157512903213501,0.6429944187402725,0.520547091960907,0.7584625482559204,33.92342257499695,13.94381332397461,68.43450927734375,1.7799977771937847,0.5882640480995178,3.391129493713379,0.04041988938115537,0.0,0.05645053833723068,0.0,0.0,0.0,0.07053502672351897,0.0,0.09375949949026108,0.0,0.0,0.0,1.0,1.0,1.0,0.09618522262977225,0.09618522262977225,0.09618522262977225,6.532855987548828,6.068628311157227,6.949798583984375,342.2581787109375,342.2581787109375,342.2581787109375,0.8302462100982666,0.8302462100982666,0.8302462100982666,0.8704904317855835,0.8704904317855835,0.8704904317855835,0.7227213819167844,0.7227213819167844,0.7227213819167844,7.488715171813965,7.488715171813965,7.488715171813965,4.211819648742676,4.211819648742676,4.211819648742676,0.05267243832349777,0.05267243832349777,0.05267243832349777,Hockenheim,real,1.300070638487177,454.05107321300136,323.2322711531848,0.07897096139163423,0.0030389363722697054,-0.000949667616334283,0.0,0.0,-0.00790948551095109,0.0,0.023034477993153373
63,-0.03217423241585493,-0.14710503816604614,0.30495959520339966,0.09035563271027058,0.018205244094133377,0.3082764148712158,0.09615415381267667,0.06845702975988388,0.12361064553260803,-1.0970556885004044,-1.0980106592178345,-1.0960538387298584,0.0600429333280772,0.0,0.08795323222875595,-0.08289959281682968,-1.68479585647583,0.509250283241272,0.6785332262516022,0.6113286018371582,0.7473363280296326,41.39632594585419,9.842870712280273,172.22308349609375,0.8607277926057577,0.15822283923625946,2.991478681564331,0.04758374788798392,0.0,0.06390971690416336,0.0,0.0,0.0,0.07323804870247841,0.0,0.09071537107229233,0.0,0.0,0.0,1.0,1.0,1.0,0.08484041425492615,0.08484041425492615,0.08484041425492615,6.531671762466431,5.590320110321045,7.3599748611450195,336.6116943359375,336.6116943359375,336.6116943359375,0.8763958215713501,0.8763958215713501,0.8763958215713501,0.8454817533493042,0.8454817533493042,0.8454817533493042,0.740976675850149,0.740976675850149,0.740976675850149,7.50575065612793,7.50575065612793,7.50575065612793,4.190345764160156,4.190345764160156,4.190345764160156,0.048197921365499496,0.048197921365499496,0.048197921365499496,Hockenheim,real,1.300070638487177,454.05107321300136,327.42527396932,0.08336427298499036,0.0032288698955365612,-0.018043684710351383,0.0,0.0,-0.007231627239121337,0.0,0.023522583323871894
64,-0.03329127375036478,-0.10572026669979095,0.14562581479549408,0.07490794733166695,0.04128110408782959,0.14233767986297607,0.09732086630538106,0.07399198412895203,0.12267658114433289,-1.0953729823231697,-1.0978634357452393,-1.092471957206726,0.03817374387290329,0.0,0.06612778455018997,0.19765015691518784,-0.40698322653770447,0.4290526211261749,0.6547953709959984,0.481119304895401,0.7298166155815125,29.13335883617401,13.710124969482422,65.50569152832031,1.6885632760822773,0.8247027397155762,3.0928122997283936,0.030267248628661036,0.0,0.043829720467329025,0.0,0.0,0.0,0.05965970759280026,0.0,0.07786465436220169,0.0,0.0,0.0,0.0,0.0,0.0,0.09404065311404738,0.09404065311404738,0.09404065311404738,6.667040944099426,5.6447672843933105,7.522387981414795,343.5011901855469,343.5011901855469,343.5011901855469,0.8340778350830078,0.8340778350830078,0.8340778350830078,0.8540024757385254,0.8540024757385254,0.8540024757385254,0.7123045361195182,0.7123045361195182,0.7123045361195182,7.562546730041504,7.562546730041504,7.562546730041504,4.1465373039245605,4.1465373039245605,4.1465373039245605,0.04663510620594025,0.04663510620594025,0.04663510620594025,Hockenheim,real,0.7665720022450786,439.167547923801,332.44397361434926,0.07907151665877575,0.0032288698955365617,-0.003798670465337132,0.0,0.0,-0.007918410746120656,0.0,0.023457347771192957
